PV MassSpec-24.10.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EXPORTED RUN DATA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Run Path and Name: C:\Pfeiffer Vacuum\data\005-21-2025\1000ppm.isi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/21/2025 15:58:55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SensorID:  RGA PrismaPro A 200 47505932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39 Bins;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1141 TimePoints;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time Relative (sec);Time Absolute (UTC);Time Absolute (Date_Time);Step;Ionizer_State;Pressure_(mBar);External_Pressure_(mBar);12_amu_(Methane_/_CH4);13_amu_(Methane_/_CH4);14_amu_(Nitrogen_/_N2);15_amu_(Methane_/_CH4);16_amu_(Oxygen_/_O2);17_amu_(Water_/_H2O);18_amu_(Water_/_H2O);22_amu_(Carbon_dioxide_/_CO2);28_amu_(Nitrogen_/_N2);29_amu_(Nitrogen_/_N2);32_amu_(Oxygen_/_O2);44_amu_(Carbon_dioxide_/_CO2);45_amu_(Carbon_dioxide_/_CO2);Periph:_Digital_In_0;Periph:_Digital_In_1;Periph:_Digital_In_13;Periph:_Digital_In_14;Periph:_Digital_In_15;Periph:_Digital_In_16;Periph:_Digital_In_17;Periph:_Digital_Out_2;Periph:_Digital_Out_3;Periph:_Digital_Out_4;Periph:_Digital_Out_5;Periph:_Digital_Out_6;Periph:_Digital_Out_7;Periph:_Digital_Out_8;Periph:_Digital_Out_9;Periph:_Digital_Out_10;Periph:_Digital_Out_11;;ch4;co2;n2;o2
1963.283;1747837898.891;4:31:38 PM;1;3;3.785403533e-05;6.729920187e-06;3.838017144e-13;1.263272934e-13;4.867612979e-10;1.610420347e-12;1.693758467e-10;2.742888165e-12;9.954497296e-12;6.185811141e-14;2.941513699e-09;2.006175608e-11;6.7460032e-10;3.272353092e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;8.885146066e-09;0.04535326777;0.09867850415;79.18087181;20.67509642
1965.149;1747837900.757;4:31:40 PM;1;3;3.797936006e-05;6.750582088e-06;3.909169809e-13;6.513424511e-14;4.86667262e-10;1.499310225e-12;1.683940348e-10;2.713141127e-12;9.880148782e-12;8.494730798e-14;2.932417642e-09;2.020113937e-11;6.678954612e-10;3.416172727e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4.574379452e-09;0.04203105684;0.1035666549;79.29006169;20.5643406
1967.015;1747837902.623;4:31:42 PM;1;3;3.808760448e-05;6.604707778e-06;4.182341051e-13;3.915720152e-14;4.854984748e-10;1.474970103e-12;1.686964596e-10;2.691134642e-12;9.819283407e-12;1.127702464e-13;2.937329491e-09;2.031520785e-11;6.660362262e-10;3.413588856e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;3.279369359e-09;0.04121932985;0.1034128156;79.35779172;20.49757613
1968.882;1747837904.490;4:31:44 PM;1;3;3.792808275e-05;6.711885362e-06;4.520731391e-13;1.042391813e-13;4.848930146e-10;1.472962377e-12;1.679719974e-10;2.636023561e-12;9.699133857e-12;1.092372652e-13;2.911924923e-09;2.000206945e-11;6.66164568e-10;3.412099162e-12;2.176501302e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.025427216e-08;0.04165087681;0.1040953957;79.21905879;20.63519494
1970.748;1747837906.356;4:31:46 PM;1;3;3.78073164e-05;6.76352829e-06;4.901382035e-13;1.553031521e-13;4.851372637e-10;1.490003542e-12;1.685879492e-10;2.612710178e-12;9.75369091e-12;3.845977153e-14;2.933019827e-09;2.032424923e-11;6.723628321e-10;3.485532826e-12;6.760390181e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.590789736e-08;0.04203277188;0.1056702313;79.18606898;20.66622802
1972.615;1747837908.223;4:31:48 PM;1;3;3.778980681e-05;6.696471246e-06;5.031043399e-13;2.23861389e-13;4.86084506e-10;1.547255379e-12;1.684713063e-10;2.614748045e-12;9.718126477e-12;1.076428104e-14;2.925437226e-09;2.041716275e-11;6.678780307e-10;3.418992086e-12;1.193001047e-13;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2.200618667e-08;0.04410734507;0.1040413112;79.2495661;20.60228525
1974.481;1747837910.089;4:31:50 PM;1;3;3.77052238e-05;6.686208053e-06;4.909496204e-13;1.939247103e-13;4.848779156e-10;1.592572537e-12;1.68432282e-10;2.658643921e-12;9.780974641e-12;5.646721849e-15;2.929116727e-09;2.021236997e-11;6.699599209e-10;3.465954303e-12;9.976978824e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.849012294e-08;0.04531502431;0.1053011513;79.21860312;20.6307807
1976.347;1747837911.955;4:31:51 PM;1;3;3.789651601e-05;6.607231626e-06;4.648008324e-13;2.095247668e-13;4.861412939e-10;1.566308281e-12;1.679780204e-10;2.725184228e-12;9.733962768e-12;8.303565626e-15;2.920815367e-09;2.00241785e-11;6.676928455e-10;3.357191478e-12;9.222339553e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.934814866e-08;0.04466751847;0.1022127156;79.23235988;20.62075989
1978.214;1747837913.822;4:31:53 PM;1;3;3.802096035e-05;6.737660442e-06;4.322491529e-13;1.320382063e-13;4.862295011e-10;1.629950623e-12;1.686407541e-10;2.736508069e-12;9.822376419e-12;2.010130818e-14;2.932631915e-09;2.030960643e-11;6.695831112e-10;3.377025872e-12;2.574853444e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.071246644e-08;0.0461784695;0.1023312067;79.24818748;20.60330285
1980.08;1747837915.688;4:31:55 PM;1;3;3.782471322e-05;6.673402368e-06;3.880266605e-13;1.085686852e-13;4.859166403e-10;1.61927687e-12;1.682619599e-10;2.687761689e-12;9.912547345e-12;7.7540818e-14;2.934125165e-09;2.027615575e-11;6.700140998e-10;3.382565061e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;7.318556922e-09;0.04572761566;0.1024182513;79.24837624;20.60347789
1981.947;1747837917.555;4:31:57 PM;1;3;3.788660979e-05;6.642779681e-06;3.554102813e-13;5.051985035e-14;4.852626079e-10;1.550100976e-12;1.680754286e-10;2.772187428e-12;9.832508072e-12;1.237505649e-13;2.931451082e-09;2.028456743e-11;6.694438892e-10;3.276518813e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.682120454e-09;0.04348900908;0.09923417287;79.25174534;20.60553147
1983.813;1747837919.421;4:31:59 PM;1;3;3.764782741e-05;6.704166481e-06;3.911111344e-13;4.752647996e-14;4.873682014e-10;1.503287729e-12;1.68571046e-10;2.67558046e-12;9.821914115e-12;7.492628479e-14;2.934244625e-09;2.023732744e-11;6.707035483e-10;3.443276697e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2.942902293e-09;0.04204586533;0.1042650298;79.23419497;20.61949413
1985.679;1747837921.287;4:32:01 PM;1;3;3.783664579e-05;6.660628969e-06;4.575750586e-13;1.108641174e-13;4.860311598e-10;1.512427119e-12;1.687267964e-10;2.620466344e-12;9.840025496e-12;9.712438915e-14;2.944531952e-09;2.041948208e-11;6.703452793e-10;3.342992333e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.065884843e-08;0.04245214637;0.1009089612;79.29852702;20.55811187
1987.546;1747837923.154;4:32:03 PM;1;3;3.769857358e-05;6.604707778e-06;4.59277527e-13;1.301933008e-13;4.858901614e-10;1.536722572e-12;1.686541323e-10;2.584960024e-12;9.619192595e-12;8.666030675e-14;2.931438869e-09;2.034221923e-11;6.69845901e-10;3.445974192e-12;3.461264952e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.224234619e-08;0.04339295279;0.104506856;79.2357418;20.61635839
1989.412;1747837925.020;4:32:05 PM;1;3;3.779384861e-05;6.622447472e-06;4.73961636e-13;1.914450857e-13;4.848564883e-10;1.543616905e-12;1.678846645e-10;2.627394613e-12;9.745850828e-12;4.999999912e-15;2.918361552e-09;2.007666255e-11;6.696352362e-10;3.493876846e-12;1.034829977e-13;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.819735791e-08;0.04394233964;0.1064889059;79.17045699;20.67911176
1991.279;1747837926.887;4:32:06 PM;1;3;3.791740892e-05;6.640242191e-06;5.165467663e-13;1.865306547e-13;4.861998026e-10;1.566815146e-12;1.691442403e-10;2.633312188e-12;9.784673939e-12;1.043123616e-14;2.951358269e-09;2.017061518e-11;6.732478464e-10;3.457297599e-12;7.617877547e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.884452083e-08;0.04423377571;0.1042717383;79.26244404;20.58905044
1993.145;1747837928.753;4:32:08 PM;1;3;3.778795872e-05;6.624978141e-06;3.974871918e-13;1.628166867e-13;4.867670711e-10;1.623177721e-12;1.68322245e-10;2.684505396e-12;9.720323504e-12;4.999999912e-15;2.918150832e-09;2.021414806e-11;6.67108202e-10;3.355346383e-12;7.685781129e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.250414996e-08;0.04623642998;0.1022118354;79.22883986;20.62271187
1995.011;1747837930.619;4:32:10 PM;1;3;3.791536437e-05;6.711885362e-06;3.895947963e-13;1.16190247e-13;4.856101077e-10;1.582991117e-12;1.680300066e-10;2.628739457e-12;9.846479535e-12;3.505421458e-14;2.920962805e-09;2.011084528e-11;6.696676547e-10;3.400720677e-12;3.855485267e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;8.396789241e-09;0.04481559;0.1034093023;79.18557856;20.66619655
1996.878;1747837932.486;4:32:12 PM;1;3;3.786038724e-05;6.612297511e-06;4.070188468e-13;6.008091431e-14;4.861924197e-10;1.592207269e-12;1.683684442e-10;2.725670167e-12;9.853374193e-12;3.808541346e-14;2.94835889e-09;2.064031931e-11;6.708641975e-10;3.357179985e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;3.746785815e-09;0.04461528026;0.1012286747;79.30731187;20.54684418
1998.744;1747837934.352;4:32:14 PM;1;3;3.79097728e-05;6.622447472e-06;3.73536705e-13;4.735176417e-14;4.866466119e-10;1.545224127e-12;1.685582368e-10;2.72539478e-12;9.838862364e-12;1.07790621e-13;2.934886556e-09;2.02349474e-11;6.706228906e-10;3.321495206e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.996857508e-09;0.04329123203;0.1004906486;79.24098089;20.61523723
2000.611;1747837936.219;4:32:16 PM;1;3;3.773895878e-05;6.630071766e-06;4.121537638e-13;7.936979931e-14;4.854021074e-10;1.563447071e-12;1.690295265e-10;2.688017127e-12;9.810976684e-12;1.107680503e-13;2.93431146e-09;2.017081988e-11;6.706861178e-10;3.404382245e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;5.925268228e-09;0.04397161511;0.1030658834;79.23019741;20.62276509
2002.477;1747837938.085;4:32:18 PM;1;3;3.77631186e-05;6.650420346e-06;5.006665655e-13;1.072126464e-13;4.867488634e-10;1.458922501e-12;1.682266132e-10;2.610052365e-12;9.697425155e-12;8.168064749e-14;2.924406051e-09;2.00313828e-11;6.651647011e-10;3.389094777e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.214926024e-08;0.04115039402;0.1030304057;79.31191774;20.54390146
2004.343;1747837939.951;4:32:19 PM;1;3;3.789641414e-05;6.665742603e-06;5.169445601e-13;2.351607949e-13;4.852150348e-10;1.475323986e-12;1.680500322e-10;2.615899901e-12;9.809487424e-12;1.019014246e-13;2.945558464e-09;2.039947725e-11;6.707710498e-10;3.384783122e-12;5.009672351e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2.4127374e-08;0.04172037474;0.1022421993;79.29667092;20.55936651
2006.21;1747837941.818;4:32:21 PM;1;3;3.797293903e-05;6.68877783e-06;5.080053132e-13;2.125295789e-13;4.868033199e-10;1.540407884e-12;1.682068235e-10;2.606096545e-12;9.747019164e-12;4.999999912e-15;2.931539012e-09;2.014387962e-11;6.711833866e-10;3.453315542e-12;5.777652391e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2.119051084e-08;0.04375947886;0.1047285659;79.2081193;20.64339266
2008.076;1747837943.684;4:32:23 PM;1;3;3.805271626e-05;6.67851873e-06;4.785793615e-13;1.763134587e-13;4.854219249e-10;1.574543013e-12;1.68586145e-10;2.805781432e-12;9.930896383e-12;4.999999912e-15;2.951633382e-09;2.030135435e-11;6.742659764e-10;3.4332565e-12;7.86220725e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.667651365e-08;0.04438943248;0.1035063657;79.24330801;20.60879619
2009.943;1747837945.551;4:32:25 PM;1;3;3.793979704e-05;6.668290098e-06;4.44737373e-13;1.559523181e-13;4.870256975e-10;1.602494179e-12;1.687966711e-10;2.676605682e-12;9.860689522e-12;1.324239959e-14;2.934465781e-09;2.013816544e-11;6.710823008e-10;3.34047308e-12;3.901731911e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.352535804e-08;0.04538395906;0.1011272274;79.22498809;20.62850073
2011.809;1747837947.417;4:32:27 PM;1;3;3.78540426e-05;6.660628969e-06;4.421263431e-13;1.112379774e-13;4.864335601e-10;1.588242341e-12;1.693151591e-10;2.708674864e-12;9.881113289e-12;8.3559414e-14;2.947033506e-09;2.035196317e-11;6.714634404e-10;3.307308203e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;9.51316053e-09;0.0446751073;0.0997037644;79.28270128;20.57291985
2013.675;1747837949.283;4:32:29 PM;1;3;3.77884935e-05;6.750582088e-06;2.658661052e-13;8.617841954e-14;4.840575163e-10;1.569303715e-12;1.678115008e-10;2.75019894e-12;9.838326334e-12;1.206153368e-13;2.930131693e-09;2.033174844e-11;6.725419666e-10;3.346793545e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.991440934e-09;0.04406178831;0.1013578064;79.17119053;20.68338988
2015.542;1747837951.150;4:32:31 PM;1;3;3.79861267e-05;6.67851873e-06;3.778030677e-13;4.014437437e-14;4.89688845e-10;1.509689075e-12;1.69419645e-10;2.681293122e-12;9.815780133e-12;8.12480576e-14;2.927833975e-09;2.020185234e-11;6.696763699e-10;3.34555105e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.803185524e-09;0.04228476461;0.1014317699;79.22263752;20.63364595
2017.408;1747837953.016;4:32:33 PM;1;3;3.795978046e-05;6.647880127e-06;4.388646022e-13;6.970020671e-14;4.851213875e-10;1.43445672e-12;1.680976885e-10;2.601966602e-12;9.766491435e-12;5.454669241e-14;2.920481634e-09;2.035301788e-11;6.714167e-10;3.385230464e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;7.066525413e-09;0.04021783807;0.1028383376;79.14575097;20.71119285
2019.275;1747837954.883;4:32:34 PM;1;3;3.790837582e-05;6.619902706e-06;4.713894206e-13;1.030016187e-13;4.845396306e-10;1.462923207e-12;1.684306306e-10;2.565410124e-12;9.741651062e-12;2.15390043e-14;2.920003794e-09;2.02404378e-11;6.6917627e-10;3.467779449e-12;7.36623219e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.082905298e-08;0.04123432905;0.1055966141;79.1897263;20.66344275
2021.141;1747837956.749;4:32:36 PM;1;3;3.801615094e-05;6.706743534e-06;4.827345663e-13;1.981909781e-13;4.873404458e-10;1.514360794e-12;1.685865197e-10;2.599073951e-12;9.707406753e-12;4.999999912e-15;2.936972221e-09;2.010113777e-11;6.684631737e-10;3.430773244e-12;8.390440035e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.935220524e-08;0.04288033372;0.1040059705;79.30016723;20.55294646
2023.007;1747837958.615;4:32:38 PM;1;3;3.791289782e-05;6.683646461e-06;4.835988381e-13;1.913489983e-13;4.859758707e-10;1.604537033e-12;1.689619555e-10;2.646657199e-12;9.865764455e-12;4.999999912e-15;2.939979149e-09;1.997899762e-11;6.69096778e-10;3.422792215e-12;1.141556738e-13;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.791876883e-08;0.0455405619;0.103710647;79.29672634;20.55402246
2024.874;1747837960.482;4:32:40 PM;1;3;3.794475197e-05;6.614831818e-06;4.649537049e-13;1.484940372e-13;4.8652532e-10;1.597883501e-12;1.682760875e-10;2.70942665e-12;9.785250735e-12;3.122452112e-14;2.932083021e-09;2.009896589e-11;6.692338905e-10;3.376492228e-12;3.382908645e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.351192222e-08;0.04529793073;0.1023558595;79.25616621;20.59618
2026.74;1747837962.348;4:32:42 PM;1;3;3.800620834e-05;6.776499504e-06;3.639936117e-13;5.152445175e-14;4.857005353e-10;1.599043164e-12;1.687927992e-10;2.695472968e-12;9.886223784e-12;3.170739767e-14;2.93145086e-09;2.012759057e-11;6.69024669e-10;3.348643628e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.582497349e-09;0.04498019048;0.1014689065;79.25503331;20.59851759
2028.607;1747837964.215;4:32:44 PM;1;3;3.784626824e-05;6.66317419e-06;3.92270526e-13;5.075283523e-14;4.837966139e-10;1.55055298e-12;1.672884886e-10;2.712965269e-12;9.803894675e-12;8.234622565e-14;2.912253327e-09;2.000380937e-11;6.644014783e-10;3.32204121e-12;2.194322876e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2.83253137e-09;0.04382836949;0.1013441698;79.26502914;20.58979833
2030.473;1747837966.081;4:32:46 PM;1;3;3.780852057e-05;6.617373856e-06;4.053491483e-13;9.937154723e-14;4.854582292e-10;1.462344026e-12;1.677152861e-10;2.825714489e-12;9.879704693e-12;1.147839419e-13;2.940558241e-09;2.024085413e-11;6.695063948e-10;3.323662092e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;8.473770047e-09;0.04092058212;0.1004534632;79.30285595;20.55577
2032.339;1747837967.947;4:32:47 PM;1;3;3.782234489e-05;6.673402368e-06;4.300194369e-13;1.067735716e-13;4.828640265e-10;1.460096258e-12;1.664011151e-10;2.680227351e-12;9.786931682e-12;1.139301598e-13;2.916604069e-09;1.998738848e-11;6.690288878e-10;3.343816109e-12;9.942382949e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;9.926076561e-09;0.04116921196;0.101758767;79.18701855;20.67005347
2034.206;1747837969.814;4:32:49 PM;1;3;3.79685589e-05;6.627525181e-06;4.697152498e-13;1.327376387e-13;4.843714874e-10;1.479119019e-12;1.673665373e-10;2.553931676e-12;9.723954281e-12;2.923573181e-14;2.907297292e-09;2.0121807e-11;6.681716846e-10;3.400071023e-12;6.368858349e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.332994179e-08;0.04196377955;0.1038658989;79.14971476;20.70445556
2036.072;1747837971.680;4:32:51 PM;1;3;3.776764061e-05;6.594577826e-06;4.934068562e-13;1.862145014e-13;4.82861251e-10;1.561349682e-12;1.677075839e-10;2.58671513e-12;9.754174898e-12;4.999999912e-15;2.932093901e-09;2.035817001e-11;6.719149681e-10;3.450159212e-12;7.370018089e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.815503907e-08;0.04429836833;0.1046413043;79.19305973;20.65800059
2037.939;1747837973.547;4:32:53 PM;1;3;3.783593638e-05;6.630071766e-06;5.024730089e-13;2.169457105e-13;4.844997736e-10;1.523947743e-12;1.677258749e-10;2.614662393e-12;9.805493223e-12;4.999999912e-15;2.913065122e-09;2.005883827e-11;6.658197882e-10;3.460615258e-12;9.231649462e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2.157478636e-08;0.04355490344;0.1057067698;79.23150127;20.61923706
2039.805;1747837975.413;4:32:55 PM;1;3;3.793997166e-05;6.719605608e-06;4.80664228e-13;2.382637002e-13;4.883582982e-10;1.567786807e-12;1.689288154e-10;2.692807132e-12;9.841525164e-12;4.999999912e-15;2.930294007e-09;2.039190344e-11;6.695093924e-10;3.327486724e-12;3.223955797e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2.243446066e-08;0.04466492233;0.1008655613;79.23989246;20.61457706
2041.671;1747837977.279;4:32:57 PM;1;3;3.781157648e-05;6.612297511e-06;3.871166354e-13;1.103269765e-13;4.867587444e-10;1.587219614e-12;1.687895518e-10;2.726322206e-12;9.865923183e-12;2.432429258e-14;2.925138576e-09;2.013144686e-11;6.662665419e-10;3.307193495e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;7.748337757e-09;0.04491695598;0.1004302485;79.28640522;20.56824757
2043.538;1747837979.146;4:32:59 PM;1;3;3.7773636e-05;6.714464689e-06;4.001215863e-13;5.262612313e-14;4.855892355e-10;1.572067888e-12;1.681698114e-10;2.740848564e-12;9.938085944e-12;7.450612257e-14;2.928492338e-09;2.015095209e-11;6.688991028e-10;3.305140666e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;3.044262008e-09;0.04424076621;0.1002106503;79.24666661;20.60888198
2045.404;1747837981.012;4:33:01 PM;1;3;3.787294918e-05;6.681078503e-06;3.703287948e-13;9.076330724e-14;4.83289242e-10;1.508403862e-12;1.673162719e-10;2.670840112e-12;9.889191896e-12;1.095887161e-13;2.9203302e-09;2.01016339e-11;6.659872098e-10;3.38720523e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;6.18637236e-09;0.04252631836;0.103078343;79.27132069;20.58307465
2047.271;1747837982.879;4:33:02 PM;1;3;3.771245247e-05;6.66317419e-06;4.448976994e-13;6.80867919e-14;4.840876033e-10;1.466495762e-12;1.678581857e-10;2.674475875e-12;9.905381203e-12;8.391734302e-14;2.921764608e-09;2.005696477e-11;6.66724731e-10;3.357376226e-12;1.225572649e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;6.80761455e-09;0.04123480146;0.1020977986;79.26162769;20.59503971
2049.137;1747837984.745;4:33:04 PM;1;3;3.779232793e-05;6.589532859e-06;5.335860876e-13;1.203191328e-13;4.826763433e-10;1.524622334e-12;1.676787459e-10;2.635970435e-12;9.855519179e-12;7.080436498e-14;2.913822295e-09;2.024288723e-11;6.696082022e-10;3.440946963e-12;6.181977808e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.374223299e-08;0.04328238298;0.1049136933;79.14713271;20.70467121
2051.003;1747837986.611;4:33:06 PM;1;3;3.772646232e-05;6.714464689e-06;4.977179151e-13;2.50167969e-13;4.85768481e-10;1.541120313e-12;1.692069124e-10;2.638107831e-12;9.923113546e-12;4.999999912e-15;2.944088306e-09;2.01165265e-11;6.720397017e-10;3.524634577e-12;1.151801907e-13;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2.428874635e-08;0.04371828619;0.1066493848;79.24874824;20.60088408
2052.87;1747837988.478;4:33:08 PM;1;3;3.796401143e-05;6.632605619e-06;4.843903599e-13;1.9329548e-13;4.861330782e-10;1.57863772e-12;1.683994888e-10;2.690356184e-12;9.874639301e-12;4.999999912e-15;2.928214782e-09;2.02828726e-11;6.699519828e-10;3.471776035e-12;6.493860083e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.836074501e-08;0.0448943021;0.1054419537;79.21538522;20.63427853
2054.736;1747837990.344;4:33:10 PM;1;3;3.804291191e-05;6.589532859e-06;4.489523445e-13;1.596694917e-13;4.863293657e-10;1.59670107e-12;1.686015494e-10;2.753844678e-12;9.935217579e-12;4.999999912e-15;2.936389798e-09;2.03399849e-11;6.736973202e-10;3.440786501e-12;6.088687632e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.404668496e-08;0.04516670413;0.1041352521;79.173363;20.67733504
2056.603;1747837992.211;4:33:12 PM;1;3;3.777481106e-05;6.668290098e-06;3.841312305e-13;1.003084131e-13;4.857431679e-10;1.596580073e-12;1.682491924e-10;2.744611613e-12;9.996753425e-12;1.648816378e-14;2.937757149e-09;2.049127881e-11;6.679526376e-10;3.387773785e-12;3.08929721e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;6.658891455e-09;0.04500019069;0.1025885193;79.31604849;20.5363628
2058.469;1747837994.077;4:33:14 PM;1;3;3.793409996e-05;6.722180842e-06;4.098543607e-13;1.265572662e-13;4.878054072e-10;1.548877237e-12;1.694053231e-10;2.701771099e-12;1.000272001e-11;8.717404917e-14;2.934943399e-09;2.038869941e-11;6.732213675e-10;3.358386702e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.027914015e-08;0.04361600643;0.1015406049;79.17677262;20.67807077
2060.335;1747837995.943;4:33:15 PM;1;3;3.782770727e-05;6.683646461e-06;4.061292589e-13;6.488235107e-14;4.864986747e-10;1.525131909e-12;1.689359208e-10;2.773893311e-12;9.874149241e-12;8.279177853e-14;2.928831622e-09;2.017071406e-11;6.704155009e-10;3.401133325e-12;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4.779265437e-09;0.04283292488;0.1031193693;79.20896487;20.64508284
2062.202;1747837997.810;4:33:17 PM;1;3;3.790817573e-05;6.607231626e-06;4.579205396e-13;3.993828109e-14;4.856246516e-10;1.470832896e-12;1.688945789e-10;2.711131233e-12;9.887151861e-12;1.02519718e-13;2.932674104e-09;2.02774169e-11;6.680777598e-10;3.362477397e-12;2.047566116e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4.609156312e-09;0.04115960573;0.1019220385;79.28563648;20.57128187
2064.068;1747837999.676;4:33:19 PM;1;3;3.804736116e-05;6.566832781e-06;5.061977313e-13;1.186619027e-13;4.864265102e-10;1.480889738e-12;1.692912338e-10;2.627029237e-12;9.906879136e-12;7.181145327e-14;2.933965071e-09;2.051530126e-11;6.727467472e-10;3.453503542e-12;4.513647485e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.315587111e-08;0.04165248312;0.104594567;79.1809089;20.67284405
2065.935;1747838001.543;4:33:21 PM;1;3;3.786709931e-05;6.67851873e-06;5.034129038e-13;1.779368618e-13;4.873256798e-10;1.542876504e-12;1.685090678e-10;2.63000342e-12;9.918152237e-12;6.958968585e-15;2.943253419e-09;2.017724703e-11;6.697310484e-10;3.465549679e-12;6.178643887e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.788200406e-08;0.04361577771;0.1048301094;79.3040397;20.54751441
